Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
1972,54,Male,Hat,Accessories,29,Pennsylvania,XL,Indigo,Spring,3.4,No,Next Day Air,No,1,Venmo,Monthly
1896,31,Male,Jeans,Clothing,61,Washington,L,Indigo,Fall,4.5,No,Express,No,3,Debit Card,Monthly
2420,26,Male,Sweater,Clothing,40,North Carolina,M,Blue,Fall,2.7,No,Next Day Air,No,11,Credit Card,Every 3 Months
4655,43,Male,Bag,Clothing,,Phoenix,L,Red,Spring,,Yes,Standard,No,,Debit Card,Weekly
2281,22,Male,Shoes,Footwear,21,Kentucky,M,Red,Summer,2.8,No,Standard,No,31,Credit Card,Fortnightly
2999,31,Female,Hoodie,Clothing,53,Alaska,M,Red,Summer,4.7,No,Express,No,30,Debit Card,Quarterly
291,58,Male,T-shirt,Clothing,33,Colorado,M,Indigo,Winter,3.7,Yes,Standard,Yes,50,PayPal,Weekly
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,47,Cash,Every 3 Months
2754,69,Female,Gloves,Accessories,59,Rhode Island,M,Beige,Spring,3.6,No,Next Day Air,No,48,PayPal,Quarterly
4645,19,Male,Phone,Electronics,1371.19,Los Angeles,,Green,Autumn,,No,Standard,No,,Debit Card,Weekly
701,57,Male,Pants,Clothing,79,Wisconsin,L,Olive,Winter,4.1,Yes,Standard,Yes,5,PayPal,Monthly
1127,23,Male,Scarf,Accessories,58,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,47,Venmo,Fortnightly
2802,64,Female,Shirt,Clothing,56,New Mexico,M,Indigo,Winter,2.6,No,Express,No,30,PayPal,Annually
5010,68,Other,Headphones,Electronics,1064.28,New York,,Green,Winter,3,No,Standard,Yes,46,Cash,Quarterly
3860,65,Female,Shorts,Clothing,88,Mississippi,S,Blue,Fall,3,No,2-Day Shipping,No,47,Bank Transfer,Bi-Weekly
35,36,Male,T-shirt,Clothing,91,North Dakota,L,Violet,Spring,4.6,Yes,2-Day Shipping,Yes,38,PayPal,Quarterly
3107,62,Female,Sandals,Footwear,57,Alabama,M,Yellow,Winter,4.7,No,Next Day Air,No,20,PayPal,Annually
3469,36,Female,Sunglasses,Accessories,89,Ohio,S,Indigo,Winter,3.5,No,Standard,No,36,Debit Card,Quarterly
131,44,Male,Scarf,Accessories,39,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,13,PayPal,Fortnightly
3888,40,Female,Shirt,Clothing,34,Kansas,M,Charcoal,Spring,2.7,No,Express,No,1,Credit Card,Quarterly
4253,59,Female,Headphones,Accessories,,Chicago,M,Green,Autumn,,Yes,Express,Yes,49,Cash,Weekly
1720,45,Male,Sweater,Clothing,39,Maryland,M,White,Winter,3.2,No,Free Shipping,No,8,Venmo,Quarterly
3500,22,Female,Socks,Clothing,29,New Jersey,L,Indigo,Fall,3,No,Next Day Air,No,13,PayPal,Every 3 Months
122,19,Male,Shorts,Clothing,72,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,11,Cash,Fortnightly
2667,49,Female,Sandals,Footwear,95,Ohio,S,Brown,Winter,4.1,No,Store Pickup,No,14,Venmo,Fortnightly
586,69,Male,Socks,Clothing,23,South Carolina,M,Gray,Fall,2.8,Yes,Next Day Air,Yes,5,Cash,Every 3 Months
4278,57,Male,Watch,Electronics,,Houston,,White,Summer,4,Yes,Express,Yes,5,Debit Card,Weekly
3710,31,Female,Socks,Clothing,43,Utah,M,Silver,Fall,3.6,No,Free Shipping,No,27,PayPal,Quarterly
2938,28,Female,Handbag,Accessories,39,West Virginia,M,White,Spring,4.3,No,2-Day Shipping,No,15,Credit Card,Weekly
2512,54,Male,Backpack,Accessories,33,Idaho,M,Cyan,Summer,2.7,No,Store Pickup,No,1,PayPal,Quarterly
136,43,Male,Sandals,Footwear,81,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,12,PayPal,Quarterly
1434,70,Male,Hoodie,Clothing,60,Minnesota,L,Yellow,Winter,3.2,No,Next Day Air,Yes,45,Debit Card,Weekly
4887,64,Other,Watch,Accessories,169.1,Chicago,M,Black,Autumn,5,Yes,Express,Yes,,Credit Card,Weekly
2490,66,Male,Coat,Outerwear,34,South Dakota,M,Green,Winter,3.9,No,Express,No,50,Venmo,Quarterly
73,18,Male,Dress,Clothing,26,Georgia,M,Olive,Winter,2.9,Yes,Store Pickup,Yes,21,Bank Transfer,Every 3 Months
451,25,Male,Boots,Footwear,21,Connecticut,L,Beige,Summer,2.7,Yes,Store Pickup,Yes,19,Credit Card,Monthly
1818,32,Male,T-shirt,Clothing,27,Delaware,M,White,Summer,4.7,No,Free Shipping,No,20,Cash,Weekly
1266,32,Male,Shirt,Clothing,79,Louisiana,M,Lavender,Spring,2.7,No,Next Day Air,Yes,27,Bank Transfer,Weekly
4830,34,Other,Shoes,Electronics,61.63,Houston,,Green,Winter,2,Yes,Standard,No,22,Cash,Quarterly
4583,20,Other,Phone,Clothing,,New York,M,Blue,Summer,,Yes,Express,Yes,32,PayPal,Quarterly
2088,54,Male,Hat,Accessories,91,Wisconsin,M,Blue,Summer,4.7,No,Standard,No,1,Credit Card,Weekly
2197,25,Male,Dress,Clothing,58,Vermont,M,Gray,Spring,4.8,No,Next Day Air,No,31,PayPal,Weekly
4693,60,Male,Phone,Electronics,915.2,Chicago,,Green,Winter,,Yes,Standard,No,,PayPal,Monthly
3835,43,Female,Hoodie,Clothing,59,Tennessee,M,Magenta,Winter,4.1,No,2-Day Shipping,No,17,Cash,Quarterly
2182,22,Male,Handbag,Accessories,63,Hawaii,M,Black,Fall,3.2,No,Free Shipping,No,32,Bank Transfer,Bi-Weekly
3423,19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,9,Venmo,Monthly
569,44,Male,Pants,Clothing,88,Utah,L,Red,Summer,4,Yes,Free Shipping,Yes,36,PayPal,Monthly
2482,41,Male,Belt,Accessories,92,New Jersey,XL,Cyan,Fall,2.9,No,Free Shipping,No,35,Debit Card,Weekly
663,24,Male,Gloves,Accessories,98,Illinois,L,Magenta,Fall,2.8,Yes,Express,Yes,39,Venmo,Bi-Weekly
1782,31,Male,T-shirt,Clothing,33,Iowa,M,Pink,Fall,3.7,No,Express,No,49,Bank Transfer,Quarterly
1028,33,Male,Jewelry,Accessories,90,Ohio,L,Teal,Summer,2.8,Yes,Next Day Air,Yes,11,Cash,Monthly
3277,39,Female,Scarf,Accessories,99,South Dakota,M,White,Summer,4,No,Store Pickup,No,41,PayPal,Every 3 Months
4990,32,Female,Bag,Accessories,76.8,Phoenix,S,Blue,Autumn,5,No,Express,No,44,Debit Card,Monthly
2069,70,Male,Jewelry,Accessories,81,Vermont,XL,Black,Summer,3.9,No,Store Pickup,No,44,Venmo,Monthly
496,33,Male,Handbag,Accessories,36,Michigan,XL,Cyan,Fall,3.3,Yes,Free Shipping,Yes,6,Debit Card,Fortnightly
3026,40,Female,Shoes,Footwear,60,Montana,XL,Green,Summer,3.4,No,Store Pickup,No,7,PayPal,Monthly
3539,56,Female,Shoes,Footwear,63,Iowa,S,White,Spring,4.5,No,Store Pickup,No,21,Venmo,Monthly
3524,49,Female,Backpack,Accessories,59,Nevada,M,Cyan,Summer,2.8,No,Standard,No,30,Cash,Fortnightly
1500,19,Male,Boots,Footwear,85,Georgia,S,Olive,Fall,3.4,No,Free Shipping,Yes,24,Credit Card,Every 3 Months
1439,58,Male,Coat,Outerwear,38,Washington,M,Cyan,Spring,2.9,No,Standard,Yes,24,Debit Card,Monthly
552,29,Male,Coat,Outerwear,78,Idaho,XL,Green,Fall,3.1,Yes,2-Day Shipping,Yes,27,Cash,Bi-Weekly
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,20,Cash,Quarterly
745,67,Male,Boots,Footwear,66,Illinois,S,Charcoal,Spring,4.1,Yes,Next Day Air,Yes,42,Debit Card,Bi-Weekly
3894,21,Female,Hat,Accessories,64,Massachusetts,L,White,Fall,3.3,No,Store Pickup,No,29,Bank Transfer,Bi-Weekly
2655,23,Female,Coat,Outerwear,70,Idaho,S,Pink,Fall,4.1,No,Next Day Air,No,4,PayPal,Annually
2093,42,Male,Sandals,Footwear,45,Minnesota,M,Silver,Fall,2.6,No,Next Day Air,No,27,Bank Transfer,Weekly
1737,57,Male,Shorts,Clothing,61,Tennessee,M,Purple,Summer,2.6,No,2-Day Shipping,No,43,Cash,Quarterly
1344,68,Male,Sneakers,Footwear,56,Florida,M,Indigo,Spring,3.4,No,Standard,Yes,34,Bank Transfer,Monthly
4772,50,Female,Shoes,Clothing,,Los Angeles,L,Black,Spring,,Yes,Standard,No,18,Credit Card,Weekly
5040,27,Male,Watch,Electronics,,Chicago,,Green,Winter,,No,Express,No,36,Credit Card,Quarterly
2884,22,Female,Socks,Clothing,48,Rhode Island,XL,Silver,Spring,3.2,No,Standard,No,10,PayPal,Weekly
3480,46,Female,Sweater,Clothing,56,New York,S,Orange,Summer,4.9,No,Standard,No,41,Cash,Monthly
3713,51,Female,Blouse,Clothing,72,Oregon,M,Turquoise,Spring,3.7,No,2-Day Shipping,No,24,PayPal,Quarterly
4131,44,Male,Phone,Electronics,418.13,Los Angeles,,Red,Spring,4,No,Standard,Yes,,Credit Card,Weekly
4140,70,Female,Headphones,Electronics,1281.96,New York,,White,Spring,1,No,Express,No,,Cash,Weekly
2605,47,Male,Sweater,Clothing,54,Colorado,M,Beige,Spring,3.4,No,Store Pickup,No,6,Debit Card,Weekly
1923,18,Male,Gloves,Accessories,63,Kentucky,S,Peach,Summer,4.6,No,Standard,No,9,PayPal,Monthly
2703,70,Female,Shoes,Footwear,37,Texas,L,Gray,Fall,4,No,Next Day Air,No,39,Debit Card,Fortnightly
522,36,Male,Shorts,Clothing,41,Vermont,L,Gold,Winter,3.5,Yes,Standard,Yes,50,Bank Transfer,Annually
1196,25,Male,Scarf,Accessories,95,Texas,M,White,Winter,4,No,2-Day Shipping,Yes,33,Venmo,Monthly
342,20,Male,Hat,Accessories,20,Utah,S,Blue,Summer,4.6,Yes,Store Pickup,Yes,40,Debit Card,Bi-Weekly
3100,42,Female,Shirt,Clothing,98,Michigan,S,Maroon,Fall,2.9,No,Free Shipping,No,21,Bank Transfer,Bi-Weekly
1535,55,Male,Blouse,Clothing,66,Wyoming,M,Green,Summer,3.4,No,Free Shipping,Yes,26,Venmo,Fortnightly
3821,34,Female,Belt,Accessories,65,New Hampshire,M,Purple,Winter,5,No,Standard,No,34,Debit Card,Quarterly
1461,70,Male,Boots,Footwear,85,Pennsylvania,L,Violet,Fall,4.6,No,Standard,Yes,33,Venmo,Bi-Weekly
2558,70,Male,Shorts,Clothing,23,Oklahoma,L,Cyan,Spring,3.9,No,Standard,No,17,PayPal,Fortnightly
4065,23,Male,Phone,Accessories,,Phoenix,L,Blue,Autumn,,Yes,Standard,Yes,,Debit Card,Quarterly
2082,24,Male,Coat,Outerwear,78,Alabama,S,Cyan,Spring,4.3,No,Standard,No,48,Bank Transfer,Bi-Weekly
1871,43,Male,Blouse,Clothing,99,Wyoming,L,Violet,Spring,4.3,No,Store Pickup,No,27,Debit Card,Fortnightly
1301,67,Male,T-shirt,Clothing,100,West Virginia,M,Charcoal,Spring,4.5,No,Next Day Air,Yes,47,Credit Card,Every 3 Months
873,56,Male,Jeans,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Standard,Yes,25,Cash,Quarterly
4031,44,Other,Shoes,Clothing,,New York,L,White,Spring,5,Yes,Express,No,0,Credit Card,Monthly
1036,61,Male,Blouse,Clothing,89,Georgia,M,Brown,Fall,2.8,Yes,Express,Yes,32,Venmo,Annually
3260,57,Female,Hat,Accessories,95,Oklahoma,XL,Indigo,Fall,3.7,No,2-Day Shipping,No,5,Debit Card,Every 3 Months
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,Express,Yes,47,Credit Card,Bi-Weekly
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3,Yes,Standard,Yes,29,Venmo,Annually
2122,43,Male,Backpack,Accessories,68,Alaska,M,Olive,Winter,3.5,No,2-Day Shipping,No,32,Bank Transfer,Monthly
2652,51,Male,Sneakers,Footwear,43,Tennessee,M,Cyan,Summer,4.6,No,Store Pickup,No,27,PayPal,Quarterly
1205,67,Male,Belt,Accessories,94,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,20,Credit Card,Every 3 Months
1431,48,Male,Sandals,Footwear,30,Michigan,S,Orange,Summer,4.9,No,Free Shipping,Yes,3,Credit Card,Fortnightly
2113,43,Male,Belt,Accessories,68,Tennessee,M,Lavender,Fall,4.5,No,2-Day Shipping,No,7,Cash,Fortnightly
1983,41,Male,Sunglasses,Accessories,77,Kansas,M,Turquoise,Summer,2.7,No,2-Day Shipping,No,32,PayPal,Monthly
5074,24,Other,Laptop,Accessories,275.67,Chicago,L,White,Winter,,Yes,Standard,No,,Cash,Weekly
1513,60,Male,Sneakers,Footwear,23,Wisconsin,L,Silver,Winter,3.9,No,Standard,Yes,18,PayPal,Bi-Weekly
31,57,Male,Jewelry,Accessories,31,North Carolina,L,Black,Winter,4.7,Yes,Standard,Yes,16,Credit Card,Monthly
1712,21,Male,T-shirt,Clothing,93,North Carolina,M,Lavender,Spring,4.7,No,Express,No,19,Credit Card,Monthly
948,57,Male,Blouse,Clothing,32,Indiana,M,Charcoal,Winter,3.9,Yes,Store Pickup,Yes,6,Cash,Every 3 Months
3488,25,Female,Sandals,Footwear,24,West Virginia,L,Beige,Fall,2.9,No,Store Pickup,No,39,Bank Transfer,Annually
4573,23,Male,Bag,Accessories,1441.51,Phoenix,L,Black,Winter,,No,Express,Yes,3,Credit Card,Quarterly
4211,58,Other,Laptop,Accessories,39.28,Chicago,L,Green,Summer,,Yes,Standard,No,,Credit Card,Weekly
1316,56,Male,Shorts,Clothing,75,Mississippi,L,Green,Spring,4.2,No,2-Day Shipping,Yes,29,Debit Card,Quarterly
1924,64,Male,Sandals,Footwear,36,Nebraska,XL,Blue,Summer,4.3,No,Standard,No,7,Cash,Annually
2373,50,Male,Boots,Footwear,39,Alabama,XL,Silver,Spring,3.1,No,Express,No,9,PayPal,Fortnightly
4407,33,Male,Bag,Accessories,,New York,L,White,Autumn,,Yes,Standard,Yes,,Credit Card,Monthly
4839,43,Male,Bag,Electronics,1063.29,Houston,,White,Autumn,3,Yes,Standard,Yes,30,PayPal,Quarterly
1281,30,Male,Pants,Clothing,78,Georgia,L,White,Winter,4.4,No,2-Day Shipping,Yes,39,Venmo,Every 3 Months
4727,28,Other,Shirt,Electronics,1108.88,New York,,White,Winter,4,Yes,Standard,No,9,Credit Card,Weekly
943,26,Male,Dress,Clothing,91,Arizona,M,Cyan,Winter,3.2,Yes,Express,Yes,38,PayPal,Bi-Weekly
3237,63,Female,Belt,Accessories,84,South Carolina,L,Olive,Fall,4.1,No,Next Day Air,No,8,Cash,Monthly
1320,65,Male,Sunglasses,Accessories,24,Oklahoma,M,Magenta,Spring,4,No,Standard,Yes,48,Bank Transfer,Weekly
4749,59,Female,Watch,Clothing,576.66,Los Angeles,XL,White,Summer,,Yes,Express,No,14,Credit Card,Weekly
495,38,Male,Boots,Footwear,68,Indiana,M,Indigo,Winter,4.5,Yes,Express,Yes,42,Debit Card,Weekly
5093,28,Other,Phone,Electronics,,Los Angeles,,Black,Spring,,No,Express,Yes,0,Credit Card,Monthly
857,55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Express,Yes,47,Debit Card,Fortnightly
2611,66,Male,Jeans,Clothing,93,West Virginia,M,Violet,Spring,3.1,No,Express,No,25,Cash,Quarterly
1013,28,Male,Sandals,Footwear,37,New Mexico,L,Teal,Summer,3.8,Yes,Express,Yes,27,Credit Card,Annually
3196,68,Female,Sunglasses,Accessories,58,Missouri,S,Red,Spring,4.9,No,Next Day Air,No,36,Credit Card,Quarterly
1603,54,Male,Sunglasses,Accessories,48,West Virginia,S,Charcoal,Winter,2.8,No,Free Shipping,Yes,13,Venmo,Fortnightly
2782,65,Female,Sandals,Footwear,39,Mississippi,M,Blue,Spring,4.6,No,Standard,No,33,PayPal,Weekly
1660,53,Male,Gloves,Accessories,37,Utah,M,Black,Fall,3.9,No,Next Day Air,Yes,44,Venmo,Annually
2143,47,Male,Hat,Accessories,39,North Dakota,M,Maroon,Winter,4.3,No,Next Day Air,No,21,Venmo,Quarterly
4187,44,Male,Phone,Clothing,,Los Angeles,XL,Green,Summer,,Yes,Express,Yes,16,Credit Card,Monthly
1053,60,Male,Shoes,Footwear,36,Virginia,XL,Pink,Fall,3,Yes,2-Day Shipping,Yes,1,Credit Card,Fortnightly
2720,69,Female,Hoodie,Clothing,82,Louisiana,S,Peach,Fall,4.2,No,Free Shipping,No,4,Bank Transfer,Monthly
4735,56,Other,Phone,Accessories,,Houston,M,Blue,Summer,4,Yes,Standard,No,31,Debit Card,Weekly
2589,44,Male,Backpack,Accessories,49,Delaware,M,Peach,Summer,3.2,No,Free Shipping,No,38,Venmo,Bi-Weekly
4858,20,Other,Watch,Electronics,808.22,Chicago,,Black,Winter,5,No,Express,Yes,40,Cash,Weekly
4536,41,Male,Watch,Accessories,202.12,New York,L,Blue,Summer,2,No,Standard,No,,Cash,Weekly
5076,53,Male,Bag,Clothing,12.41,Los Angeles,M,White,Summer,5,No,Standard,Yes,50,Credit Card,Monthly
590,28,Male,Shirt,Clothing,70,Minnesota,M,Orange,Fall,3.4,Yes,2-Day Shipping,Yes,40,PayPal,Annually
4429,42,Other,Laptop,Electronics,,Phoenix,,Blue,Spring,1,Yes,Standard,Yes,,Debit Card,Weekly
128,24,Male,Sweater,Clothing,89,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,26,Credit Card,Weekly
1870,18,Male,Blouse,Clothing,77,West Virginia,S,Beige,Spring,3.9,No,2-Day Shipping,No,16,Debit Card,Every 3 Months
1948,59,Male,Shirt,Clothing,32,New York,M,Gray,Summer,2.6,No,Store Pickup,No,2,PayPal,Monthly
932,24,Male,Coat,Outerwear,36,Nebraska,M,Silver,Winter,4.1,Yes,Standard,Yes,24,Bank Transfer,Fortnightly
3299,65,Female,Jacket,Outerwear,73,New Mexico,M,Brown,Fall,3.5,No,Express,No,6,Bank Transfer,Every 3 Months
2819,46,Female,Shorts,Clothing,73,California,M,Turquoise,Fall,4.7,No,Next Day Air,No,12,Debit Card,Annually
2715,53,Female,Sweater,Clothing,45,Iowa,S,Olive,Winter,3.6,No,Store Pickup,No,16,Credit Card,Bi-Weekly
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,17,Bank Transfer,Bi-Weekly
2234,38,Male,Blouse,Clothing,31,Florida,XL,Gray,Summer,4.5,No,Express,No,48,Credit Card,Monthly
3055,42,Female,Boots,Footwear,70,New Hampshire,S,Magenta,Summer,4.9,No,2-Day Shipping,No,34,Venmo,Monthly
1457,59,Male,Coat,Outerwear,100,Montana,S,Olive,Spring,2.7,No,Store Pickup,Yes,30,PayPal,Every 3 Months
2467,32,Male,Shorts,Clothing,84,South Dakota,S,Pink,Summer,3.7,No,Express,No,37,Cash,Annually
2833,29,Female,Scarf,Accessories,37,Maryland,M,Magenta,Summer,4.6,No,Standard,No,40,PayPal,Quarterly
2006,18,Male,Sandals,Footwear,82,Tennessee,M,Cyan,Winter,3.4,No,Store Pickup,No,30,PayPal,Fortnightly
1597,42,Male,Jewelry,Accessories,30,Mississippi,S,Pink,Fall,4.7,No,Store Pickup,Yes,15,Debit Card,Monthly
1803,57,Male,Shorts,Clothing,96,Rhode Island,L,Turquoise,Winter,2.6,No,Store Pickup,No,31,Venmo,Bi-Weekly
2012,57,Male,Sandals,Footwear,94,West Virginia,M,Beige,Spring,3.7,No,Express,No,4,Bank Transfer,Monthly
2158,41,Male,Handbag,Accessories,68,Mississippi,L,Turquoise,Winter,4,No,Next Day Air,No,41,Venmo,Fortnightly
4826,66,Other,Headphones,Accessories,525.18,Houston,M,White,Autumn,5,No,Express,Yes,50,PayPal,Quarterly
3736,38,Female,Sandals,Footwear,44,Massachusetts,L,Orange,Spring,3.1,No,2-Day Shipping,No,29,PayPal,Annually
1549,69,Male,Dress,Clothing,32,Maryland,M,Silver,Summer,3.7,No,Store Pickup,Yes,43,Bank Transfer,Weekly
87,24,Male,Hoodie,Clothing,41,Nevada,L,Pink,Spring,3.7,Yes,2-Day Shipping,Yes,47,Cash,Bi-Weekly
4547,66,Female,Watch,Electronics,,Phoenix,,Green,Spring,4,Yes,Standard,Yes,30,Credit Card,Quarterly
4580,53,Other,Headphones,Clothing,492.76,Houston,L,Green,Summer,3,No,Express,No,22,Credit Card,Quarterly
646,62,Male,Hoodie,Clothing,42,Oklahoma,S,Purple,Summer,4.2,Yes,Express,Yes,15,Venmo,Bi-Weekly
2527,47,Male,Shorts,Clothing,28,Rhode Island,S,Peach,Spring,3.4,No,Express,No,30,PayPal,Bi-Weekly
2714,19,Female,Coat,Outerwear,57,Mississippi,M,Magenta,Fall,3.8,No,2-Day Shipping,No,20,Debit Card,Annually
4403,70,Other,Bag,Clothing,583.34,New York,L,Green,Winter,,Yes,Express,No,20,PayPal,Weekly
2080,32,Male,Jeans,Clothing,24,Montana,L,Violet,Summer,3.1,No,Next Day Air,No,16,PayPal,Quarterly
2107,60,Male,Jewelry,Accessories,34,Vermont,M,Gray,Fall,4.4,No,Standard,No,40,Credit Card,Every 3 Months
3796,45,Female,Gloves,Accessories,92,Arkansas,M,Charcoal,Spring,2.5,No,Express,No,3,Cash,Weekly
1675,35,Male,Coat,Outerwear,56,Alaska,M,Peach,Winter,3.2,No,Free Shipping,Yes,10,Debit Card,Fortnightly
3071,52,Female,Shoes,Footwear,26,Alabama,XL,Red,Fall,2.6,No,Free Shipping,No,43,PayPal,Bi-Weekly
4181,34,Female,Phone,Electronics,10.12,Los Angeles,,Blue,Spring,1,No,Standard,Yes,7,Credit Card,Monthly
3334,55,Female,Jeans,Clothing,35,Minnesota,M,Violet,Spring,4.2,No,Express,No,3,PayPal,Monthly
1082,62,Male,Belt,Accessories,30,Idaho,XL,Brown,Spring,4.5,No,Standard,Yes,45,Credit Card,Annually
262,21,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Standard,Yes,21,Credit Card,Annually
2528,19,Male,Pants,Clothing,36,Illinois,M,Gold,Fall,3.6,No,Express,No,33,Bank Transfer,Every 3 Months
2763,58,Female,T-shirt,Clothing,41,Georgia,M,Charcoal,Fall,3.8,No,Store Pickup,No,10,Debit Card,Every 3 Months
1131,67,Male,Jewelry,Accessories,41,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,30,PayPal,Bi-Weekly
4376,64,Female,Shirt,Accessories,875.62,Phoenix,M,Red,Autumn,,No,Express,No,,Credit Card,Monthly
2380,40,Male,Hat,Accessories,77,South Dakota,M,Peach,Spring,4,No,2-Day Shipping,No,22,Debit Card,Monthly
1242,58,Male,Hoodie,Clothing,51,Hawaii,XL,Pink,Winter,3.1,No,Express,Yes,34,Credit Card,Weekly
4702,26,Female,Shoes,Clothing,,Houston,L,Black,Spring,5,Yes,Express,No,30,PayPal,Monthly
3091,29,Female,Shirt,Clothing,36,Texas,M,Peach,Summer,4.9,No,Store Pickup,No,15,Bank Transfer,Quarterly
1957,70,Male,Socks,Clothing,37,Oklahoma,M,Pink,Winter,4.9,No,Express,No,20,Credit Card,Fortnightly
921,37,Male,Belt,Accessories,81,Arkansas,XL,Gold,Summer,4.3,Yes,Free Shipping,Yes,37,Cash,Weekly
2924,28,Female,Shirt,Clothing,70,Pennsylvania,M,Magenta,Spring,4.2,No,2-Day Shipping,No,12,Cash,Quarterly
4521,31,Other,Bag,Electronics,,Houston,,Black,Spring,5,No,Express,No,7,PayPal,Weekly
3131,52,Female,Pants,Clothing,20,Vermont,M,Yellow,Summer,4.5,No,Store Pickup,No,34,Venmo,Every 3 Months
2231,52,Male,Sneakers,Footwear,36,Colorado,S,Teal,Spring,3.8,No,Express,No,33,Venmo,Fortnightly
460,63,Male,Hat,Accessories,30,Maryland,L,Black,Winter,3.8,Yes,Standard,Yes,27,PayPal,Fortnightly
2246,49,Male,Socks,Clothing,90,Delaware,L,Gray,Fall,4.9,No,Free Shipping,No,45,PayPal,Fortnightly
276,48,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4,Yes,Express,Yes,13,Credit Card,Weekly
866,64,Male,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,23,Venmo,Annually
86,53,Male,Sunglasses,Accessories,95,New Mexico,M,Charcoal,Winter,4.5,Yes,Next Day Air,Yes,2,Debit Card,Bi-Weekly
3094,29,Female,Socks,Clothing,63,Pennsylvania,L,Red,Summer,4.8,No,Store Pickup,No,17,Cash,Every 3 Months
2593,23,Male,Shorts,Clothing,23,Iowa,XL,Peach,Summer,4.4,No,Store Pickup,No,13,Venmo,Quarterly
3757,64,Female,Skirt,Clothing,69,South Carolina,L,Teal,Spring,4.8,No,Express,No,42,Debit Card,Bi-Weekly
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,17,Bank Transfer,Every 3 Months
971,45,Male,Jeans,Clothing,66,California,S,Maroon,Winter,4.4,Yes,Free Shipping,Yes,4,Cash,Monthly
2531,25,Male,Skirt,Clothing,98,Massachusetts,S,Cyan,Spring,3.6,No,Free Shipping,No,28,Debit Card,Weekly
3462,51,Female,Shoes,Footwear,23,Wyoming,S,Maroon,Spring,4.4,No,Standard,No,47,Cash,Quarterly
4779,36,Other,Headphones,Electronics,1340.78,New York,,Black,Winter,,Yes,Express,No,50,Cash,Quarterly
1591,54,Male,Jeans,Clothing,80,Wisconsin,S,Pink,Winter,3,No,Free Shipping,Yes,8,PayPal,Annually
2066,27,Male,Sneakers,Footwear,40,Oregon,M,Blue,Spring,2.9,No,Free Shipping,No,6,Bank Transfer,Bi-Weekly
2455,32,Male,Gloves,Accessories,72,Alaska,M,Magenta,Winter,4.6,No,Express,No,33,Venmo,Annually
1188,56,Male,Hat,Accessories,89,Iowa,L,Maroon,Fall,3,No,Express,Yes,37,Credit Card,Every 3 Months
3503,31,Female,Backpack,Accessories,62,Massachusetts,M,Green,Fall,4.7,No,Next Day Air,No,26,Bank Transfer,Quarterly
973,61,Male,Sneakers,Footwear,61,Colorado,L,Gold,Winter,3,Yes,Standard,Yes,33,Credit Card,Weekly
1763,36,Male,Sandals,Footwear,42,Idaho,M,Brown,Summer,3.1,No,Express,No,41,Bank Transfer,Fortnightly
901,54,Male,Hat,Accessories,98,West Virginia,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,42,Bank Transfer,Quarterly
4206,57,Female,Shirt,Electronics,,Houston,,Blue,Spring,,No,Express,No,,Cash,Quarterly
1177,36,Male,Dress,Clothing,83,Oregon,M,Red,Winter,,No,Free Shipping,Yes,39,PayPal,Quarterly
2423,30,Male,Jewelry,Accessories,82,Georgia,M,Peach,Winter,4.8,No,Store Pickup,No,45,Credit Card,Weekly
4265,63,Other,Bag,Accessories,708.58,Houston,S,Green,Spring,2,Yes,Standard,Yes,,Debit Card,Monthly
372,27,Male,Sneakers,Footwear,83,North Carolina,S,Pink,Winter,3.2,Yes,2-Day Shipping,Yes,47,PayPal,Monthly
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,44,Cash,Fortnightly
1372,40,Male,Pants,Clothing,64,Mississippi,M,Charcoal,Spring,2.8,No,Store Pickup,Yes,42,Credit Card,Monthly
